#date;time;julianDay;carringtonRotation;observedFlux;adjustedFlux;URSIFlux
2011-10-16;23:00:00;2455851.447;2115.887;153.8;152.8;137.5
2011-10-17;17:00:00;2455852.197;2115.915;156.9;155.9;140.3
2011-10-17;20:00:00;2455852.322;2115.919;152.6;151.6;136.4
2011-10-17;23:00:00;2455852.447;2115.924;154.1;153.0;137.7
2011-10-18;17:00:00;2455853.197;2115.951;147.4;146.4;131.7
2011-10-18;20:00:00;2455853.322;2115.956;146.8;145.7;131.2
2011-10-18;23:00:00;2455853.447;2115.960;145.0;144.0;129.6
2011-10-19;17:00:00;2455854.197;2115.988;148.0;146.8;132.1
2011-10-19;20:00:00;2455854.322;2115.993;147.3;146.1;131.5
2011-10-19;23:00:00;2455854.447;2115.997;148.5;147.3;132.6
2011-10-20;17:00:00;2455855.197;2116.025;157.2;155.8;140.3
2011-10-20;20:00:00;2455855.322;2116.029;159.1;157.8;142.0
2011-10-20;23:00:00;2455855.447;2116.034;160.7;159.3;143.4
2011-10-21;17:00:00;2455856.197;2116.061;168.6;167.1;150.4
2011-10-21;20:00:00;2455856.322;2116.066;167.8;166.3;149.7
2011-10-21;23:00:00;2455856.447;2116.070;170.2;168.6;151.8
2011-10-22;17:00:00;2455857.197;2116.098;168.4;166.8;150.1
2011-10-22;20:00:00;2455857.322;2116.103;164.1;162.5;146.2
2011-10-22;23:00:00;2455857.447;2116.107;159.4;157.9;142.1
2011-10-23;17:00:00;2455858.197;2116.135;157.0;155.5;139.9
2011-10-23;20:00:00;2455858.322;2116.139;155.5;153.9;138.5
2011-10-23;23:00:00;2455858.447;2116.144;150.8;149.3;134.4
2011-10-24;17:00:00;2455859.197;2116.171;146.9;145.3;130.8
2011-10-24;20:00:00;2455859.322;2116.176;145.3;143.8;129.4
2011-10-24;23:00:00;2455859.447;2116.180;142.5;141.0;126.9
2011-10-25;17:00:00;2455860.197;2116.208;138.5;136.9;123.2
2011-10-25;20:00:00;2455860.322;2116.213;138.8;137.3;123.6
2011-10-25;23:00:00;2455860.447;2116.217;137.9;136.3;122.7
2011-10-26;17:00:00;2455861.197;2116.245;133.4;131.9;118.7
2011-10-26;20:00:00;2455861.322;2116.249;132.2;130.6;117.5
2011-10-26;23:00:00;2455861.447;2116.254;129.8;128.3;115.5
2011-10-27;17:00:00;2455862.197;2116.281;130.8;129.2;116.3
2011-10-27;20:00:00;2455862.322;2116.286;131.5;129.9;116.9
2011-10-27;23:00:00;2455862.447;2116.290;131.7;130.1;117.1
2011-10-28;17:00:00;2455863.197;2116.318;133.8;132.1;118.9
2011-10-28;20:00:00;2455863.322;2116.323;133.9;132.2;118.9
2011-10-28;23:00:00;2455863.447;2116.327;132.8;131.1;118.0
2011-10-29;17:00:00;2455864.197;2116.355;124.9;123.2;110.9
2011-10-29;20:00:00;2455864.322;2116.359;123.0;121.4;109.2
2011-10-29;23:00:00;2455864.447;2116.364;120.6;119.0;107.1
2011-10-30;17:00:00;2455865.197;2116.391;129.3;127.5;114.8
2011-10-30;20:00:00;2455865.322;2116.396;126.7;124.9;112.4
2011-10-30;23:00:00;2455865.447;2116.400;128.9;127.1;114.4
2011-10-31;17:00:00;2455866.197;2116.428;134.7;132.8;119.5
2011-10-31;20:00:00;2455866.322;2116.433;138.1;136.1;122.5
2011-10-31;23:00:00;2455866.447;2116.437;134.9;132.9;119.6
2011-11-01;18:00:00;2455867.239;2116.466;140.1;138.0;124.2
2011-11-01;20:00:00;2455867.322;2116.469;138.6;136.5;122.9
2011-11-01;22:00:00;2455867.406;2116.472;146.9;144.7;130.2
2011-11-02;18:00:00;2455868.239;2116.503;153.5;151.1;136.0
2011-11-02;20:00:00;2455868.322;2116.506;153.6;151.2;136.1
2011-11-02;22:00:00;2455868.406;2116.509;158.6;156.2;140.6
2011-11-03;18:00:00;2455869.239;2116.539;160.0;157.4;141.7
2011-11-03;20:00:00;2455869.322;2116.543;160.4;157.8;142.0
2011-11-03;22:00:00;2455869.406;2116.546;168.5;165.8;149.3
2011-11-04;18:00:00;2455870.239;2116.576;162.7;160.0;144.0
2011-11-04;20:00:00;2455870.322;2116.579;163.9;161.1;145.0
2011-11-04;22:00:00;2455870.406;2116.582;166.1;163.3;147.0
2011-11-05;18:00:00;2455871.239;2116.613;168.9;166.0;149.4
2011-11-05;20:00:00;2455871.322;2116.616;171.9;169.0;152.1
2011-11-05;22:00:00;2455871.406;2116.619;173.6;170.6;153.6
2011-11-06;18:00:00;2455872.239;2116.649;177.0;173.9;156.5
2011-11-06;20:00:00;2455872.322;2116.653;176.7;173.6;156.2
2011-11-06;22:00:00;2455872.406;2116.656;176.5;173.4;156.0
2011-11-07;18:00:00;2455873.239;2116.686;179.1;175.8;158.3
2011-11-07;20:00:00;2455873.322;2116.689;182.1;178.9;161.0
2011-11-07;22:00:00;2455873.406;2116.692;177.9;174.7;157.3
2011-11-08;18:00:00;2455874.239;2116.723;182.1;178.7;160.8
2011-11-08;20:00:00;2455874.322;2116.726;181.0;177.7;159.9
2011-11-08;22:00:00;2455874.406;2116.729;181.3;177.9;160.1
2011-11-09;18:00:00;2455875.239;2116.759;181.8;178.3;160.5
2011-11-09;20:00:00;2455875.322;2116.763;180.2;176.7;159.1
2011-11-09;22:00:00;2455875.406;2116.766;181.6;178.2;160.3
2011-11-10;18:00:00;2455876.239;2116.796;183.6;180.0;162.0
2011-11-10;20:00:00;2455876.322;2116.799;178.6;175.2;157.7
2011-11-10;22:00:00;2455876.406;2116.802;176.9;173.5;156.1
2011-11-11;18:00:00;2455877.239;2116.833;182.8;179.2;161.2
2011-11-11;20:00:00;2455877.322;2116.836;173.9;170.4;153.4
2011-11-11;22:00:00;2455877.406;2116.839;171.9;168.5;151.7
2011-11-12;18:00:00;2455878.239;2116.869;165.5;162.1;145.9
2011-11-12;20:00:00;2455878.322;2116.872;168.8;165.3;148.8
2011-11-12;22:00:00;2455878.406;2116.876;167.2;163.8;147.4
2011-11-13;18:00:00;2455879.239;2116.906;158.5;155.2;139.7
2011-11-13;20:00:00;2455879.322;2116.909;155.3;152.1;136.9
2011-11-13;22:00:00;2455879.406;2116.912;155.9;152.7;137.4
2011-11-14;18:00:00;2455880.239;2116.943;163.2;159.8;143.8
2011-11-14;20:00:00;2455880.322;2116.946;161.1;157.7;141.9
2011-11-14;22:00:00;2455880.406;2116.949;159.3;155.9;140.3
2011-11-15;18:00:00;2455881.239;2116.979;149.2;146.0;131.4
2011-11-15;20:00:00;2455881.322;2116.982;148.3;145.1;130.6
2011-11-15;22:00:00;2455881.406;2116.986;148.7;145.5;131.0
2011-11-16;18:00:00;2455882.239;2117.016;144.9;141.7;127.5
2011-11-16;20:00:00;2455882.322;2117.019;142.3;139.2;125.3
2011-11-16;22:00:00;2455882.406;2117.022;141.6;138.4;124.6
2011-11-17;18:00:00;2455883.239;2117.053;143.9;140.7;126.6
2011-11-17;20:00:00;2455883.322;2117.056;147.7;144.4;130.0
2011-11-17;22:00:00;2455883.406;2117.059;144.2;141.0;126.9
2011-11-18;18:00:00;2455884.239;2117.089;144.7;141.4;127.3
2011-11-18;20:00:00;2455884.322;2117.092;144.4;141.1;126.9
2011-11-18;22:00:00;2455884.406;2117.096;140.7;137.5;123.7
2011-11-19;18:00:00;2455885.239;2117.126;140.7;137.4;123.6
2011-11-19;20:00:00;2455885.322;2117.129;139.6;136.3;122.7
2011-11-19;22:00:00;2455885.406;2117.132;141.1;137.8;124.1
2011-11-20;18:00:00;2455886.239;2117.163;141.7;138.4;124.5
2011-11-20;20:00:00;2455886.322;2117.166;139.9;136.6;122.9
2011-11-20;22:00:00;2455886.406;2117.169;139.3;136.0;122.4
2011-11-21;18:00:00;2455887.239;2117.199;140.9;137.5;123.7
2011-11-21;20:00:00;2455887.322;2117.202;141.1;137.7;123.9
2011-11-21;22:00:00;2455887.406;2117.206;140.9;137.5;123.7
2011-11-22;18:00:00;2455888.239;2117.236;145.9;142.4;128.1
2011-11-22;20:00:00;2455888.322;2117.239;142.4;138.9;125.0
2011-11-22;22:00:00;2455888.406;2117.242;143.9;140.4;126.3
2011-11-23;18:00:00;2455889.239;2117.273;140.0;136.5;122.8
2011-11-23;20:00:00;2455889.322;2117.276;140.0;136.5;122.9
2011-11-23;22:00:00;2455889.406;2117.279;139.1;135.6;122.1
2011-11-24;18:00:00;2455890.239;2117.309;138.3;134.8;121.3
2011-11-24;20:00:00;2455890.322;2117.312;137.2;133.8;120.4
2011-11-24;22:00:00;2455890.406;2117.316;136.0;132.6;119.3
2011-11-25;18:00:00;2455891.239;2117.346;137.6;134.1;120.7
2011-11-25;20:00:00;2455891.322;2117.349;135.2;131.7;118.6
2011-11-25;22:00:00;2455891.406;2117.352;136.2;132.8;119.5
2011-11-26;18:00:00;2455892.239;2117.383;136.5;132.9;119.6
2011-11-26;20:00:00;2455892.322;2117.386;132.8;129.3;116.4
2011-11-26;22:00:00;2455892.406;2117.389;130.0;126.6;114.0
2011-11-27;18:00:00;2455893.239;2117.419;132.3;128.8;115.9
2011-11-27;20:00:00;2455893.322;2117.422;135.2;131.7;118.5
2011-11-27;22:00:00;2455893.406;2117.425;134.9;131.3;118.2
2011-11-28;18:00:00;2455894.239;2117.456;141.5;137.7;124.0
2011-11-28;20:00:00;2455894.322;2117.459;137.6;134.0;120.6
2011-11-28;22:00:00;2455894.406;2117.462;139.2;135.5;121.9
2011-11-29;18:00:00;2455895.239;2117.493;138.8;135.1;121.6
2011-11-29;20:00:00;2455895.322;2117.496;140.6;136.8;123.1
2011-11-29;22:00:00;2455895.406;2117.499;138.2;134.5;121.0
2011-11-30;18:00:00;2455896.239;2117.529;141.7;137.8;124.1
2011-11-30;20:00:00;2455896.322;2117.532;144.0;140.1;126.1
2011-11-30;22:00:00;2455896.406;2117.535;147.3;143.3;128.9
2011-12-01;18:00:00;2455897.239;2117.566;152.2;148.0;133.2
2011-12-01;20:00:00;2455897.322;2117.569;152.2;148.0;133.2
2011-12-01;22:00:00;2455897.406;2117.572;155.0;150.7;135.6
2011-12-02;18:00:00;2455898.239;2117.603;159.7;155.3;139.7
2011-12-02;20:00:00;2455898.322;2117.606;157.3;152.9;137.6
2011-12-02;22:00:00;2455898.406;2117.609;159.6;155.1;139.6
2011-12-03;18:00:00;2455898.322;2117.606;163.3;158.6;142.8
2011-12-03;20:00:00;2455898.406;2117.609;164.1;159.4;143.5
2011-12-03;22:00:00;2455898.406;2117.609;162.2;157.6;141.8
2011-12-04;18:00:00;2455900.239;2117.676;163.6;158.9;143.0
2011-12-04;20:00:00;2455900.322;2117.679;163.6;159.0;143.1
2011-12-04;22:00:00;2455900.406;2117.682;160.0;155.4;139.9
2011-12-05;18:00:00;2455901.239;2117.713;159.2;154.6;139.1
2011-12-05;20:00:00;2455901.322;2117.716;158.1;153.6;138.2
2011-12-05;22:00:00;2455901.406;2117.719;153.4;148.9;134.0
2011-12-06;18:00:00;2455902.239;2117.749;152.7;148.2;133.4
2011-12-06;20:00:00;2455902.322;2117.752;151.1;146.6;132.0
2011-12-06;22:00:00;2455902.406;2117.755;146.9;142.6;128.3
2011-12-07;18:00:00;2455903.239;2117.786;149.1;144.7;130.2
2011-12-07;20:00:00;2455903.322;2117.789;148.9;144.5;130.0
2011-12-07;22:00:00;2455903.406;2117.792;149.0;144.6;130.2
2011-12-08;18:00:00;2455904.239;2117.823;146.8;142.4;128.2
2011-12-08;20:00:00;2455904.322;2117.826;144.8;140.4;126.4
2011-12-08;22:00:00;2455904.406;2117.829;143.8;139.5;125.6
2011-12-09;18:00:00;2455905.239;2117.859;144.6;140.2;126.2
2011-12-09;20:00:00;2455905.322;2117.862;143.5;139.2;125.3
2011-12-09;22:00:00;2455905.406;2117.865;142.3;138.0;124.2
2011-12-10;18:00:00;2455906.239;2117.896;139.7;135.5;121.9
2011-12-10;20:00:00;2455906.322;2117.899;140.0;135.8;122.2
2011-12-10;22:00:00;2455906.406;2117.902;138.1;133.9;120.5
2011-12-11;18:00:00;2455907.239;2117.933;135.8;131.6;118.5
2011-12-11;20:00:00;2455907.322;2117.936;134.3;130.2;117.2
2011-12-11;22:00:00;2455907.406;2117.939;134.1;130.0;117.0
2011-12-12;18:00:00;2455908.239;2117.969;132.1;128.0;115.2
2011-12-12;20:00:00;2455908.322;2117.972;131.5;127.5;114.8
2011-12-12;22:00:00;2455908.406;2117.975;130.5;126.5;113.8
2011-12-13;18:00:00;2455909.239;2118.006;130.6;126.5;113.9
2011-12-13;20:00:00;2455909.322;2118.009;133.1;129.0;116.1
2011-12-13;22:00:00;2455909.406;2118.012;135.4;131.2;118.1
2011-12-14;18:00:00;2455910.239;2118.043;131.6;127.5;114.8
2011-12-14;20:00:00;2455910.322;2118.046;132.0;127.9;115.1
2011-12-14;22:00:00;2455910.406;2118.049;129.5;125.4;112.9
2011-12-15;18:00:00;2455911.239;2118.079;125.4;121.4;109.3
2011-12-15;20:00:00;2455911.322;2118.082;124.2;120.3;108.3
2011-12-15;22:00:00;2455911.406;2118.085;123.1;119.3;107.3
2011-12-16;18:00:00;2455912.239;2118.116;123.4;119.6;107.6
2011-12-16;20:00:00;2455912.322;2118.119;121.0;117.2;105.5
2011-12-16;22:00:00;2455912.406;2118.122;121.0;117.2;105.5
2011-12-17;18:00:00;2455913.239;2118.153;119.8;116.1;104.5
2011-12-17;20:00:00;2455913.322;2118.156;119.6;115.8;104.2
2011-12-17;22:00:00;2455913.406;2118.159;119.9;116.1;104.5
2011-12-18;18:00:00;2455914.239;2118.189;128.7;124.7;112.2
2011-12-18;20:00:00;2455914.322;2118.192;127.4;123.3;111.0
2011-12-18;22:00:00;2455914.406;2118.195;127.8;123.7;111.3
2011-12-19;18:00:00;2455915.239;2118.226;130.0;125.9;113.3
2011-12-19;20:00:00;2455915.322;2118.229;128.2;124.1;111.7
2011-12-19;22:00:00;2455915.406;2118.232;127.1;123.1;110.8
2011-12-20;18:00:00;2455916.239;2118.263;137.9;133.5;120.1
2011-12-20;20:00:00;2455916.322;2118.266;137.4;133.0;119.7
2011-12-20;22:00:00;2455916.406;2118.269;138.3;133.8;120.4
2011-12-21;18:00:00;2455917.239;2118.299;144.8;140.2;126.2
2011-12-21;20:00:00;2455917.322;2118.302;144.5;139.9;125.9
2011-12-21;22:00:00;2455917.406;2118.305;144.9;140.3;126.2
2011-12-22;18:00:00;2455918.239;2118.336;153.4;148.4;133.6
2011-12-22;20:00:00;2455918.322;2118.339;145.8;141.1;126.9
2011-12-22;22:00:00;2455918.406;2118.342;143.2;138.6;124.7
2011-12-23;18:00:00;2455919.239;2118.373;141.4;136.8;123.1
2011-12-23;20:00:00;2455919.322;2118.376;138.2;133.7;120.3
2011-12-23;22:00:00;2455919.406;2118.379;138.7;134.2;120.8
2011-12-24;18:00:00;2455920.239;2118.409;143.8;139.1;125.2
2011-12-24;20:00:00;2455920.322;2118.412;142.8;138.1;124.3
2011-12-24;22:00:00;2455920.406;2118.415;141.1;136.6;122.9
2011-12-25;18:00:00;2455921.239;2118.446;159.3;154.1;138.7
2011-12-25;20:00:00;2455921.322;2118.449;144.3;139.6;125.6
2011-12-25;22:00:00;2455921.406;2118.452;141.8;137.2;123.5
2011-12-26;18:00:00;2455922.239;2118.483;147.4;142.6;128.3
2011-12-26;20:00:00;2455922.322;2118.486;145.6;140.8;126.7
2011-12-26;22:00:00;2455922.406;2118.489;146.5;141.7;127.5
2011-12-27;18:00:00;2455923.239;2118.519;142.1;137.4;123.7
2011-12-27;20:00:00;2455923.322;2118.522;140.3;135.7;122.2
2011-12-27;22:00:00;2455923.406;2118.525;141.4;136.7;123.1
2011-12-28;18:00:00;2455924.239;2118.556;144.7;139.9;125.9
2011-12-28;20:00:00;2455924.322;2118.559;144.8;140.0;126.0
2011-12-28;22:00:00;2455924.406;2118.562;142.2;137.6;123.8
2011-12-29;18:00:00;2455925.239;2118.593;145.4;140.6;126.5
2011-12-29;20:00:00;2455925.322;2118.596;147.1;142.3;128.1
2011-12-29;22:00:00;2455925.406;2118.599;148.5;143.6;129.2
2011-12-30;18:00:00;2455926.239;2118.629;139.2;134.6;121.2
2011-12-30;20:00:00;2455926.322;2118.632;141.1;136.4;122.8
2011-12-30;22:00:00;2455926.406;2118.635;138.5;134.0;120.6
2011-12-31;18:00:00;2455927.239;2118.666;134.1;129.7;116.7
2011-12-31;20:00:00;2455927.322;2118.669;132.9;128.5;115.6
2011-12-31;22:00:00;2455927.406;2118.672;130.2;125.9;113.3
2012-01-02;18:00:00;2455929.239;2118.739;133.3;128.9;116.0
2012-01-02;20:00:00;2455929.322;2118.742;134.7;130.3;117.2
2012-01-02;22:00:00;2455929.406;2118.745;132.2;127.8;115.0
2012-01-03;18:00:00;2455930.239;2118.776;136.1;131.6;118.5
2012-01-03;20:00:00;2455930.322;2118.779;134.6;130.2;117.2
2012-01-03;22:00:00;2455930.406;2118.782;134.0;129.5;116.6
2012-01-04;18:00:00;2455931.239;2118.813;139.3;134.7;121.2
2012-01-04;20:00:00;2455931.322;2118.816;136.2;131.6;118.5
2012-01-04;22:00:00;2455931.406;2118.819;136.9;132.3;119.1
2012-01-05;18:00:00;2455932.239;2118.849;141.5;136.8;123.1
2012-01-05;20:00:00;2455932.322;2118.852;141.3;136.6;123.0
2012-01-05;22:00:00;2455932.406;2118.855;140.8;136.2;122.5
2012-01-06;18:00:00;2455933.239;2118.886;137.9;133.4;120.0
2012-01-06;20:00:00;2455933.322;2118.889;135.5;131.0;117.9
2012-01-06;22:00:00;2455933.406;2118.892;136.0;131.5;118.4
2012-01-07;18:00:00;2455934.239;2118.923;143.3;138.5;124.7
2012-01-07;20:00:00;2455934.322;2118.926;140.5;135.9;122.3
2012-01-07;22:00:00;2455934.406;2118.929;141.2;136.5;122.8
2012-01-08;18:00:00;2455935.239;2118.959;139.3;134.7;121.2
2012-01-08;20:00:00;2455935.322;2118.962;135.8;131.4;118.2
2012-01-08;22:00:00;2455935.406;2118.965;138.9;134.3;120.9
2012-01-09;18:00:00;2455936.239;2118.996;141.9;137.2;123.5
2012-01-09;20:00:00;2455936.322;2118.999;142.3;137.6;123.8
2012-01-09;22:00:00;2455936.406;2119.002;139.9;135.3;121.8
2012-01-10;18:00:00;2455937.239;2119.033;130.5;126.2;113.5
2012-01-10;20:00:00;2455937.322;2119.036;128.8;124.6;112.1
2012-01-10;22:00:00;2455937.406;2119.039;130.2;125.9;113.3
2012-01-11;18:00:00;2455938.239;2119.069;121.7;117.7;105.9
2012-01-11;20:00:00;2455938.322;2119.072;120.1;116.1;104.5
2012-01-11;22:00:00;2455938.406;2119.075;119.0;115.1;103.6
2012-01-12;18:00:00;2455939.239;2119.106;117.5;113.6;102.3
2012-01-12;20:00:00;2455939.322;2119.109;116.8;113.0;101.7
2012-01-12;22:00:00;2455939.406;2119.112;118.1;114.2;102.8
2012-01-13;18:00:00;2455940.239;2119.143;125.4;121.3;109.2
2012-01-13;20:00:00;2455940.322;2119.146;124.1;120.0;108.0
2012-01-13;22:00:00;2455940.406;2119.149;124.2;120.2;108.2
2012-01-14;18:00:00;2455941.239;2119.179;130.8;126.5;113.9
2012-01-14;20:00:00;2455941.322;2119.182;132.3;128.0;115.2
2012-01-14;22:00:00;2455941.406;2119.185;133.9;129.6;116.6
2012-01-15;18:00:00;2455942.239;2119.216;133.5;129.2;116.3
2012-01-15;20:00:00;2455942.322;2119.219;133.5;129.2;116.3
2012-01-15;22:00:00;2455942.406;2119.222;133.1;128.8;115.9
2012-01-16;18:00:00;2455943.239;2119.253;140.7;136.1;122.5
2012-01-16;20:00:00;2455943.322;2119.256;139.7;135.1;121.6
2012-01-16;22:00:00;2455943.406;2119.259;140.7;136.1;122.5
2012-01-17;18:00:00;2455944.239;2119.289;139.6;135.2;121.6
2012-01-17;20:00:00;2455944.322;2119.292;139.0;134.5;121.1
2012-01-17;22:00:00;2455944.406;2119.295;139.6;135.1;121.6
2012-01-18;18:00:00;2455945.239;2119.326;144.0;139.4;125.5
2012-01-18;20:00:00;2455945.322;2119.329;148.1;143.4;129.1
2012-01-18;22:00:00;2455945.406;2119.332;140.6;136.1;122.5
2012-01-19;18:00:00;2455946.239;2119.363;168.0;162.7;146.4
2012-01-19;20:00:00;2455946.322;2119.366;157.0;152.0;136.8
2012-01-19;22:00:00;2455946.406;2119.369;150.9;146.1;131.5
2012-01-20;18:00:00;2455947.239;2119.399;143.3;138.7;124.8
2012-01-20;20:00:00;2455947.322;2119.402;141.2;136.7;123.0
2012-01-20;22:00:00;2455947.406;2119.405;141.4;137.0;123.3
2012-01-21;18:00:00;2455948.239;2119.436;142.0;137.5;123.8
2012-01-21;20:00:00;2455948.322;2119.439;141.6;137.2;123.4
2012-01-21;22:00:00;2455948.406;2119.442;143.8;139.2;125.3
2012-01-22;18:00:00;2455949.239;2119.473;139.8;135.4;121.9
2012-01-22;20:00:00;2455949.322;2119.476;141.0;136.6;122.9
2012-01-22;22:00:00;2455949.406;2119.479;141.0;136.6;123.0
2012-01-23;18:00:00;2455950.239;2119.509;144.0;139.5;125.5
2012-01-23;20:00:00;2455950.322;2119.512;144.3;139.8;125.9
2012-01-23;22:00:00;2455950.406;2119.515;140.9;136.5;122.8
2012-01-24;18:00:00;2455951.239;2119.546;137.1;132.8;119.5
2012-01-24;20:00:00;2455951.322;2119.549;135.7;131.5;118.3
2012-01-24;22:00:00;2455951.406;2119.552;131.2;127.2;114.5
2012-01-25;18:00:00;2455952.239;2119.583;127.5;123.6;111.2
2012-01-25;20:00:00;2455952.322;2119.586;126.4;122.5;110.3
2012-01-25;22:00:00;2455952.406;2119.589;126.1;122.2;110.0
2012-01-26;18:00:00;2455953.239;2119.619;130.3;126.3;113.7
2012-01-26;20:00:00;2455953.322;2119.622;128.2;124.3;111.9
2012-01-26;22:00:00;2455953.406;2119.625;129.8;125.8;113.3
2012-01-27;18:00:00;2455954.239;2119.656;283.6;275.0;247.5
2012-01-27;20:00:00;2455954.322;2119.659;141.7;137.4;123.7
2012-01-27;22:00:00;2455954.406;2119.662;128.6;124.7;112.2
2012-01-28;18:00:00;2455955.239;2119.693;115.2;111.7;100.5
2012-01-28;20:00:00;2455955.322;2119.696;114.5;111.0;99.9
2012-01-28;22:00:00;2455955.406;2119.699;114.1;110.7;99.6
2012-01-29;18:00:00;2455956.239;2119.729;110.4;107.1;96.4
2012-01-29;20:00:00;2455956.322;2119.732;109.8;106.6;95.9
2012-01-29;22:00:00;2455956.406;2119.735;109.0;105.7;95.1
2012-01-30;18:00:00;2455957.239;2119.766;113.0;109.7;98.7
2012-01-30;20:00:00;2455957.322;2119.769;114.4;111.0;99.9
2012-01-30;22:00:00;2455957.406;2119.772;113.8;110.4;99.4
2012-01-31;18:00:00;2455958.239;2119.802;117.8;114.3;102.9
2012-01-31;20:00:00;2455958.322;2119.806;116.5;113.1;101.8
2012-01-31;22:00:00;2455958.406;2119.809;117.1;113.6;102.3
2012-02-01;18:00:00;2455959.239;2119.839;118.1;114.7;103.2
2012-02-01;20:00:00;2455959.322;2119.842;117.5;114.1;102.7
2012-02-01;22:00:00;2455959.406;2119.845;117.6;114.1;102.7
2012-02-02;18:00:00;2455960.239;2119.876;118.5;115.1;103.6
2012-02-02;20:00:00;2455960.322;2119.879;118.0;114.6;103.2
2012-02-02;22:00:00;2455960.406;2119.882;117.5;114.1;102.7
2012-02-03;18:00:00;2455961.239;2119.912;112.1;108.9;98.0
2012-02-03;20:00:00;2455961.322;2119.916;111.1;107.9;97.1
2012-02-03;22:00:00;2455961.406;2119.919;109.2;106.1;95.5
2012-02-04;18:00:00;2455962.239;2119.949;108.0;105.0;94.5
2012-02-04;20:00:00;2455962.322;2119.952;107.0;104.0;93.6
2012-02-04;22:00:00;2455962.406;2119.955;105.5;102.6;92.3
2012-02-05;18:00:00;2455963.239;2119.986;102.6;99.7;89.7
2012-02-05;20:00:00;2455963.322;2119.989;102.7;99.8;89.9
2012-02-05;22:00:00;2455963.406;2119.992;103.4;100.5;90.5
2012-02-06;18:00:00;2455964.239;2120.022;104.2;101.3;91.2
2012-02-06;20:00:00;2455964.322;2120.026;112.0;108.9;98.0
2012-02-06;22:00:00;2455964.406;2120.029;102.2;99.3;89.4
2012-02-07;18:00:00;2455965.239;2120.059;107.1;104.2;93.7
2012-02-07;20:00:00;2455965.322;2120.062;107.2;104.3;93.8
2012-02-07;22:00:00;2455965.406;2120.065;113.9;110.8;99.7
2012-02-08;18:00:00;2455966.239;2120.096;97.3;94.6;85.2
2012-02-08;20:00:00;2455966.322;2120.099;97.2;94.6;85.1
2012-02-08;22:00:00;2455966.406;2120.102;98.5;95.8;86.2
2012-02-09;18:00:00;2455967.239;2120.132;99.5;96.9;87.2
2012-02-09;20:00:00;2455967.322;2120.136;99.2;96.6;86.9
2012-02-09;22:00:00;2455967.406;2120.139;103.0;100.3;90.2
2012-02-10;18:00:00;2455968.239;2120.169;110.2;107.3;96.6
2012-02-10;20:00:00;2455968.322;2120.172;110.8;107.9;97.1
2012-02-10;22:00:00;2455968.406;2120.175;113.2;110.3;99.2
2012-02-11;18:00:00;2455969.239;2120.206;112.8;109.8;98.9
2012-02-11;20:00:00;2455969.322;2120.209;112.3;109.4;98.5
2012-02-11;22:00:00;2455969.406;2120.212;111.2;108.3;97.5
2012-02-12;18:00:00;2455970.239;2120.242;109.9;107.1;96.3
2012-02-12;20:00:00;2455970.322;2120.246;110.4;107.6;96.8
2012-02-12;22:00:00;2455970.406;2120.249;110.9;108.1;97.2
2012-02-13;18:00:00;2455971.239;2120.279;108.8;106.1;95.5
2012-02-13;20:00:00;2455971.322;2120.282;108.4;105.7;95.1
2012-02-13;22:00:00;2455971.406;2120.285;108.2;105.5;95.0
2012-02-14;18:00:00;2455972.239;2120.316;107.5;104.9;94.4
2012-02-14;20:00:00;2455972.322;2120.319;107.4;104.8;94.3
2012-02-14;22:00:00;2455972.406;2120.322;107.2;104.5;94.1
2012-02-15;18:00:00;2455973.239;2120.352;105.6;103.0;92.7
2012-02-15;20:00:00;2455973.322;2120.356;104.6;102.0;91.8
2012-02-15;22:00:00;2455973.406;2120.359;104.6;102.1;91.8
2012-02-16;18:00:00;2455974.239;2120.389;102.9;100.4;90.4
2012-02-16;20:00:00;2455974.322;2120.392;103.2;100.8;90.7
2012-02-16;22:00:00;2455974.406;2120.395;103.6;101.1;91.0
2012-02-17;18:00:00;2455975.239;2120.426;104.1;101.7;91.5
2012-02-17;20:00:00;2455975.322;2120.429;103.7;101.3;91.2
2012-02-17;22:00:00;2455975.406;2120.432;103.4;101.0;90.9
2012-02-18;18:00:00;2455976.239;2120.462;104.8;102.4;92.1
2012-02-18;20:00:00;2455976.322;2120.465;104.1;101.7;91.5
2012-02-18;22:00:00;2455976.406;2120.469;103.4;101.0;90.9
2012-02-19;18:00:00;2455977.239;2120.499;106.0;103.6;93.3
2012-02-19;20:00:00;2455977.322;2120.502;105.3;102.9;92.7
2012-02-19;22:00:00;2455977.406;2120.505;106.5;104.1;93.7
2012-02-20;18:00:00;2455978.239;2120.536;111.7;109.2;98.2
2012-02-20;20:00:00;2455978.322;2120.539;111.1;108.7;97.8
2012-02-20;22:00:00;2455978.406;2120.542;110.4;107.9;97.2
2012-02-21;18:00:00;2455979.239;2120.572;106.8;104.4;94.0
2012-02-21;20:00:00;2455979.322;2120.575;103.3;101.0;90.9
2012-02-21;22:00:00;2455979.406;2120.579;100.5;98.3;88.5
2012-02-22;18:00:00;2455980.239;2120.609;104.4;102.2;91.9
2012-02-22;20:00:00;2455980.322;2120.612;104.2;102.0;91.8
2012-02-22;22:00:00;2455980.406;2120.615;104.5;102.3;92.1
2012-02-23;18:00:00;2455981.239;2120.646;103.9;101.7;91.5
2012-02-23;20:00:00;2455981.322;2120.649;103.3;101.2;91.0
